Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Recent H2H vs B,Team A H2H Count,Team A Recent H2H Count,Team A Winrate,Team A Elo,Team A International Elo,Team A LAN Winrate,Team B Winrate vs A,Team B Recent H2H vs A,Team B H2H Count,Team B Recent H2H Count,Team B Winrate,Team B Elo,Team B International Elo,Team B LAN Winrate,Team A K/D Ratio,Team B K/D Ratio,Team A Average Damage,Team B Average Damage,Team A Average Combat Score,Team B Average Combat Score,Team A Average First Kills,Team B Average First Kills,Team A Average First Deaths Per Round,Team B Average First Deaths Per Round,Team A Rating,Team B Rating,Team A KAST,Team B KAST,Team A Clutch Success,Team B Clutch Success,Is LAN,Same Region,Team A Roster Stability,Team B Roster Stability,Roster stability delta,Team A Map Pool Strength,Team B Map Pool Strength,Map pool strength delta,Team A Map Pool Differential,Team B Map Pool Differential,Map pool differential delta,Team A Win
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming,LOUD,50.0,50.0,0,0,0.0,1480.0,1480.0,0.0,50.0,50.0,0,0,0.0,1487.1162810688736,1487.1162810688736,0.0,0.8807692307692307,1.0211764705882354,142.3846153846154,134.47058823529412,208.30769230769232,203.23529411764707,3.0,4.352941176470588,0.11384615384615385,0.08411764705882352,0.9538461538461539,1.0076470588235293,71.15384615384616,71.29411764705883,23.846153846153847,9.4375,1,1,100.0,100.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix,NORTHEPTION,50.0,50.0,0,0,50.0,1500.2504929262152,1500.2504929262152,50.0,50.0,50.0,0,0,50.0,1493.8504929262153,1493.8504929262153,40.476190476190474,0.9143809523809525,0.8516666666666666,124.4047619047619,114.16274509803921,188.49285714285713,170.1686274509804,3.6333333333333333,3.109803921568627,0.1294047619047619,0.10894117647058824,0.8977857142857143,0.8263529411764705,66.08571428571429,62.21568627450981,22.67857142857143,12.59375,1,0,98.1025,92.70764705882353,5.394852941176481,61.11111111111111,44.44444444444444,16.666666666666664,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports,OpTic Gaming,50.0,50.0,0,0,62.5,1517.1610753447953,1517.1610753447953,58.41584158415842,50.0,50.0,0,0,50.0,1493.878520378373,1493.878520378373,40.476190476190474,0.9653877005347593,0.9375274725274725,131.87567359111478,135.87087912087912,198.53534186401833,203.43956043956047,3.980902186049245,3.5714285714285716,0.09468417611799965,0.10585164835164836,0.9557502130222718,0.9751373626373626,68.29195583827936,69.50549450549451,17.853392440892442,13.387362637362637,1,1,95.10179261255966,99.2548076923077,-4.15301507974803,61.42857142857142,44.44444444444444,16.98412698412698,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (A),DRX,ZETA DIVISION,50.0,50.0,0,0,100.0,1533.3495070737847,1533.3495070737847,100.0,50.0,50.0,0,0,0.0,1464.4363129653325,1464.4363129653325,0.0,1.5599411764705882,0.9279166666666667,142.39607843137253,117.625,222.04705882352943,184.91666666666666,3.4588235294117644,2.3333333333333335,0.07786274509803923,0.11041666666666666,1.2344509803921568,0.8729166666666668,80.57254901960783,57.83333333333333,28.3125,2.272727272727273,1,1,95.23245098039216,93.94791666666667,1.2845343137254872,50.0,44.44444444444444,5.555555555555557,0.0,0.0,0.0,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (B),KRÜ Esports,Team Liquid,33.333333333333336,33.333333333333336,1,1,55.55555555555556,1495.8228263641167,1495.8228263641167,38.53211009174312,66.66666666666666,66.66666666666666,1,1,100.0,1533.3495070737847,1533.3495070737847,100.0,0.9381224004753417,1.1956043956043958,129.44504319210202,140.10439560439562,195.07181903064256,212.79945054945057,3.7608019431548843,3.6565934065934065,0.09487078281195929,0.09329670329670331,0.9379395832925245,1.1230494505494506,68.02719306836954,75.76098901098901,16.657560957560957,20.35989010989011,1,0,95.05678737672835,96.41826923076923,-1.3614818540408749,55.35714285714286,66.66666666666666,-11.309523809523796,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (B),OpTic Gaming,XERXIA Esports,50.0,50.0,0,0,66.66666666666666,1515.2167693590516,1515.2167693590516,62.68656716417911,50.0,50.0,0,0,0.0,1472.5495070737848,1472.5495070737848,0.0,1.0686080586080586,0.9661029411764706,137.34981684981685,127.77573529411765,208.6007326007326,192.86213235294116,3.3040293040293043,4.3125,0.09851648351648352,0.10071691176470587,1.0282967032967034,0.9953860294117647,72.23443223443223,69.77573529411765,15.73046398046398,10.233455882352942,1,0,97.29931477392583,99.37913602941177,-2.079821255485939,55.99999999999999,45.83333333333333,10.166666666666664,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (A),FNATIC,Ninjas In Pyjamas,50.0,50.0,0,0,100.0,1527.4504929262152,1527.4504929262152,100.0,50.0,50.0,0,0,50.0,1500.0,1500.0,50.0,1.149264705882353,1.0,131.88235294117646,130.0,197.52757352941177,200.0,4.849264705882353,5.0,0.08323529411764706,0.25,1.0825,1.0,75.38786764705883,70.0,12.382352941176471,15.0,1,1,99.7375,100.0,-0.26250000000000284,33.33333333333333,50.0,-16.66666666666667,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Winner's (B),XERXIA Esports,Team Liquid,50.0,50.0,0,0,33.33333333333333,1494.993358911466,1494.993358911466,42.3728813559322,50.0,50.0,0,0,100.0,1551.1976591897148,1551.1976591897148,100.0,1.0383543417366947,1.2164029304029305,131.04096638655463,141.75848595848595,198.95570728291318,214.82185592185593,4.160714285714286,3.593284493284493,0.09476365546218486,0.09130891330891332,1.031685924369748,1.144032967032967,71.2314425770308,76.26288156288156,10.393732492997199,17.47069597069597,1,0,98.13310332471598,96.89656888041576,1.2365344443002186,53.333333333333336,70.83333333333333,-17.499999999999993,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Winner's (A),Ninjas In Pyjamas,DRX,50.0,50.0,0,0,100.0,1521.576897550666,1521.576897550666,100.0,50.0,50.0,0,0,100.0,1549.4337616103326,1549.4337616103326,100.0,1.0918181818181818,1.600473604826546,128.9090909090909,146.69994972347914,201.1818181818182,229.85188536953243,3.4545454545454546,3.100754147812971,0.09,0.08011362493715435,1.1045454545454545,1.2621980894922071,72.0909090909091,80.8432378079437,20.8,34.02651515151515,1,0,100.0,95.87213422881382,4.12786577118618,66.66666666666666,55.55555555555555,11.111111111111107,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Elimination (B),OpTic Gaming,KRÜ Esports,66.66666666666666,66.66666666666666,1,1,50.0,1492.7729175213703,1492.7729175213703,45.652173913043484,33.333333333333336,33.333333333333336,1,1,50.0,1477.9746742481866,1477.9746742481866,38.53211009174312,1.0189560439560439,0.9277101604278075,131.83054445554447,128.74720553955848,201.97327672327674,194.1246371275783,3.4325674325674327,3.6780550821727287,0.10320554445554446,0.09658370453076336,0.9978134365634366,0.9248789582966053,70.94855144855146,67.78447376153258,12.184211621711622,15.563233433233432,1,1,97.01919572653794,95.11405489068478,1.9051408358531603,49.44444444444444,52.61904761904762,-3.1746031746031775,0.0,0.0,0.0,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Elimination (A),FNATIC,ZETA DIVISION,50.0,50.0,0,0,66.66666666666666,1505.8735953755493,1505.8735953755493,57.627118644067785,50.0,50.0,0,0,0.0,1448.3520584287849,1448.3520584287849,0.0,1.0505354449472097,0.8509188034188034,130.8446455505279,119.57051282051282,197.12094645550528,182.35470085470084,4.104638009049774,2.1709401709401708,0.09600301659125188,0.10771367521367521,1.002948717948718,0.8252777777777779,73.66883484162896,59.09401709401709,8.254901960784315,3.8741258741258746,1,0,96.05658354136843,94.52472272250691,1.5318608188615173,29.166666666666664,41.666666666666664,-12.5,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Decider (B),XERXIA Esports,OpTic Gaming,66.66666666666666,66.66666666666666,1,1,25.0,1483.574424565752,1483.574424565752,32.89473684210527,33.333333333333336,33.333333333333336,1,1,60.0,1511.9215769181499,1511.9215769181499,57.264957264957275,1.0126293926661574,1.0663648351648352,132.3261793353705,135.5977688977689,200.30768955309395,207.1786213786214,4.234172077922078,3.252720612720613,0.09834546886936593,0.10389776889776889,1.0087644432773109,1.0293174159174159,69.99176375095493,72.70550782550784,10.727117551566081,15.99022644022644,1,0,97.8681460103948,96.54002763052681,1.3281183798679876,47.14285714285714,52.38095238095239,-5.238095238095248,0.0,0.0,0.0,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Decider (A),Ninjas In Pyjamas,ZETA DIVISION,50.0,50.0,0,0,50.0,1503.1770401294834,1503.1770401294834,50.0,50.0,50.0,0,0,25.0,1471.6333387137215,1471.6333387137215,27.173913043478265,0.9131818181818181,0.9358814102564103,121.27272727272728,126.19711538461539,188.3181818181818,192.07371794871796,3.0454545454545454,2.2243589743589745,0.10818181818181818,0.10924679487179487,0.9613636363636364,0.8862660256410256,66.63636363636364,64.2051282051282,11.536363636363637,7.822261072261073,1,0,94.98863636363636,93.98723005710966,1.0014063065267038,66.66666666666666,41.666666666666664,24.999999999999993,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Round 1,FNATIC,KRÜ Esports,50.0,50.0,0,0,50.0,1482.5923150906126,1482.5923150906126,40.476190476190474,50.0,50.0,0,0,45.45454545454545,1458.826014851407,1458.826014851407,15.596330275229356,0.9924015837104072,0.9170698428131583,130.9501508295626,128.01261109656832,197.55737650829565,193.19209435840455,3.87847850678733,3.6103531050055113,0.09483559577677225,0.09647003442190609,0.9723782051282052,0.9184960226938835,71.71829279788838,67.8949761468478,8.869747899159664,14.893848575666759,1,0,96.11446345294425,95.28817191741375,0.8262915355305012,29.166666666666664,50.0,-20.833333333333336,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Round 1,Version1,Crazy Raccoon,50.0,50.0,0,0,50.0,1500.0,1500.0,50.0,50.0,50.0,0,0,25.0,1466.2371883495937,1466.2371883495937,25.0,1.0,0.7578787878787879,130.0,113.07702020202021,200.0,169.07070707070707,5.0,2.077020202020202,0.25,0.11056186868686868,1.0,0.7752462121212121,70.0,58.56691919191919,15.0,12.36111111111111,1,0,100.0,91.815167549076,8.184832450924006,50.0,44.00000000000001,5.999999999999993,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Quarterfinals,Sharks Esports,NUTURN,50.0,50.0,0,0,50.0,1500.0,1500.0,50.0,50.0,50.0,0,0,50.0,1500.0,1500.0,50.0,1.0,1.0,130.0,130.0,200.0,200.0,5.0,5.0,0.25,0.25,1.0,1.0,70.0,70.0,15.0,15.0,1,0,100.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Quarterfinals,Team Vikings,X10 Esports,50.0,50.0,0,0,33.33333333333333,1486.1427214119533,1486.1427214119533,37.31343283582089,50.0,50.0,0,0,66.66666666666666,1513.9395329296522,1513.9395329296522,62.68656716417911,1.0307843137254902,1.1235198412698413,137.10859728506787,135.46607142857144,205.5399698340875,203.40515873015875,3.190045248868778,3.5551587301587304,0.0928054298642534,0.09130555555555554,1.0096681749622924,1.0261011904761903,71.95324283559577,71.08650793650793,19.48648247177659,7.656746031746032,1,0,95.32051934836251,94.86955044983331,0.4509688985291973,44.44444444444444,62.5,-18.055555555555557,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Quarterfinals,Team Liquid,Version1,50.0,50.0,0,0,100.0,1562.6165935354288,1562.6165935354288,100.0,50.0,50.0,0,0,100.0,1518.0625511984153,1518.0625511984153,100.0,1.1940127241179872,0.9866666666666668,142.1741276267592,132.22222222222223,215.49797088876036,186.0,3.800226527858107,4.111111111111111,0.09098168498168499,0.08666666666666667,1.1294720936957778,1.0222222222222221,75.80242433005591,71.88888888888889,16.228021978021978,18.125,1,0,97.17110737578138,100.0,-2.828892624218625,76.11111111111111,66.66666666666666,9.444444444444457,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Quarterfinals,Sentinels,FNATIC,50.0,50.0,0,0,57.14285714285714,1511.6592365384208,1511.6592365384208,58.41584158415842,50.0,50.0,0,0,60.0,1501.2263467709324,1501.2263467709324,54.12844036697248,1.079935286935287,1.0508101558572147,131.78763736263735,130.9823428858723,199.7282967032967,200.15701231774761,6.389804639804639,3.791671694318753,0.082996336996337,0.08920180995475113,1.050376678876679,1.0087914529914532,71.16639194139194,73.57463423831071,16.63064713064713,13.75294117647059,1,0,98.75147719927706,95.69013387161952,3.0613433276575392,54.90196078431373,36.666666666666664,18.235294117647065,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 1,X10 Esports,Crazy Raccoon,50.0,50.0,0,0,50.0,1492.342825172381,1492.342825172381,45.652173913043484,50.0,50.0,0,0,20.0,1448.1746371511783,1448.1746371511783,20.0,1.070821699134199,0.7897316017316018,134.78705357142857,116.63304473304474,200.52261904761906,173.3137085137085,3.1890963203463203,2.318759018759019,0.09160416666666667,0.1135923520923521,1.0102008928571429,0.7953398268398268,68.97113095238095,60.45353535353536,6.367559523809524,12.317460317460318,1,1,95.4535457803163,92.54536538609614,2.9081803942201674,53.333333333333336,42.22222222222222,11.111111111111114,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 1,Sharks Esports,KRÜ Esports,50.0,50.0,0,0,0.0,1486.4,1486.4,0.0,50.0,50.0,0,0,41.66666666666667,1440.1919831710873,1440.1919831710873,0.0,0.9571428571428572,0.8948897801544861,111.92857142857143,125.53428744458155,181.78571428571428,190.2366925558102,3.0714285714285716,3.4155509523156584,0.13,0.1022945012503836,0.8985714285714286,0.9000607480754539,57.214285714285715,67.00978874067108,9.461538461538462,13.652694527694528,1,1,100.0,95.00692296261718,4.993077037382818,50.0,47.875816993464056,2.1241830065359437,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Semifinals,Sentinels,Team Vikings,50.0,50.0,0,0,62.5,1531.0588515713018,1531.0588515713018,77.06422018348624,50.0,50.0,0,0,50.0,1507.7394291692244,1507.7394291692244,54.34782608695653,1.0688815628815629,1.0502310924369749,131.3101098901099,135.99811463046757,202.63597069597068,206.07164404223226,5.831843711843712,2.9639625080801553,0.08333040293040293,0.10002073906485671,1.05056800976801,1.0230844645550528,71.71978021978022,70.79826546003017,15.237851037851039,14.614861853832442,1,1,98.88320694668218,95.86664268252278,3.016564264159399,57.09876543209877,49.99999999999999,7.09876543209878,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Semifinals,Version1,NUTURN,50.0,50.0,0,0,100.0,1533.397074759535,1533.397074759535,100.0,50.0,50.0,0,0,100.0,1513.6,1513.6,100.0,1.0026190476190475,1.4854545454545454,128.46825396825398,128.0909090909091,194.71428571428572,223.0,4.984126984126984,4.636363636363637,0.08476190476190476,0.06545454545454545,1.0003968253968254,1.1445454545454545,70.30158730158729,75.54545454545455,24.205357142857142,4.4,1,0,99.23611111111111,100.0,-0.7638888888888857,62.5,50.0,12.5,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 2,FNATIC,X10 Esports,50.0,50.0,0,0,50.0,1481.8267317380514,1481.8267317380514,35.897435897435905,50.0,50.0,0,0,60.0,1509.813908581056,1509.813908581056,57.264957264957275,1.0456751298810123,1.1330573593073594,131.9852857382269,136.2429761904762,202.46417693145634,207.2447619047619,3.6782449304508127,3.1646103896103894,0.0889644712585889,0.09075,1.0071410256410258,1.0457607142857142,73.9603433467404,71.61690476190476,13.238562091503267,9.640714285714285,1,0,96.06352878135249,95.23216493704952,0.8313638443029703,33.888888888888886,59.44444444444444,-25.555555555555557,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 2,Team Liquid,KRÜ Esports,83.33333333333333,83.33333333333333,2,2,80.0,1547.2820699743093,1547.2820699743093,83.16831683168317,16.666666666666668,16.666666666666668,2,2,46.15384615384615,1462.836357301007,1462.836357301007,20.0,1.15481017929439,0.9519692645213007,140.12596876807405,126.22099906127056,213.62504337767496,192.54984638287806,3.9468478889531524,3.4013369737351633,0.09291868131868132,0.10034285322520618,1.0995776749566222,0.9282217556199457,75.54860613071139,68.12146179612243,15.76908424908425,12.602487256333411,1,0,96.7165383335462,94.11180965556177,2.6047286779844256,67.4074074074074,47.875816993464056,19.53159041394335,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 3,Version1,FNATIC,50.0,50.0,0,0,66.66666666666666,1519.022976717887,1519.022976717887,71.1864406779661,50.0,50.0,0,0,57.14285714285714,1503.4343274821108,1503.4343274821108,40.0,1.0241269841269842,1.1196263018027726,127.35978835978835,132.8127846010199,195.9047619047619,206.2073897507721,5.084656084656085,3.5337337499102204,0.08793650793650794,0.0908584356819651,1.0064550264550263,1.031835164835165,70.96296296296296,75.09299270990448,22.041666666666668,14.22829131652661,1,0,99.30794732869325,95.78524580959595,3.5227015190972963,54.285714285714285,40.476190476190474,13.80952380952381,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 3,Team Vikings,Team Liquid,50.0,50.0,0,0,40.0,1489.0797908931436,1489.0797908931436,42.73504273504274,50.0,50.0,0,0,83.33333333333334,1562.514498375918,1562.514498375918,83.16831683168317,0.9840030557677617,1.2169572006940428,130.88940079528317,140.32292269134373,199.87549705196764,216.89266435319067,2.80753364282776,3.6480142664353195,0.109652954888249,0.09268864468864468,0.9690130261894968,1.1325967804125698,68.32952145893321,76.55973587815693,15.164616755793228,17.48938838938839,1,0,94.70906961290714,96.04246064931785,-1.3333910364107027,44.00000000000001,71.86147186147186,-27.86147186147185,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Upper Final,Sentinels,NUTURN,50.0,50.0,0,0,66.66666666666666,1549.7184898473827,1549.7184898473827,78.63247863247864,50.0,50.0,0,0,100.0,1527.9740980416477,1527.9740980416477,100.0,1.1254013024013025,1.2405844155844155,130.31398046398047,125.4383116883117,205.89664224664224,208.78571428571428,5.415425315425316,4.568181818181818,0.08133089133089133,0.08165584415584415,1.0702511192511193,1.0226298701298702,72.59981684981685,71.48701298701299,13.344042531542533,9.546153846153846,1,0,98.15275001781231,95.73295454545455,2.4197954723577624,59.12280701754386,53.333333333333336,5.789473684210527,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Round 4,FNATIC,Team Liquid,50.0,50.0,0,0,62.5,1524.331080591192,1524.331080591192,60.0,50.0,50.0,0,0,85.71428571428571,1578.349101073191,1578.349101073191,84.40366972477064,1.1231957413501532,1.2542050731223664,133.7111865258924,138.1339337354375,207.8746478501074,216.29261340163595,3.5465624857168976,3.577418821779724,0.08802385849444673,0.09285400313971744,1.032742132867133,1.140467570023961,75.12682316662097,77.33691646699165,16.899754901960783,17.669475762332905,1,1,96.05656399915544,96.27441281223003,-0.21784881307458193,43.75,74.10256410256409,-30.352564102564088,0.0,0.0,0.0,1
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Lower Final,NUTURN,FNATIC,50.0,50.0,0,0,66.66666666666666,1509.2241741244284,1509.2241741244284,57.627118644067785,50.0,50.0,0,0,66.66666666666666,1547.4157922976976,1547.4157922976976,80.0,1.0663896103896102,1.1220714282086832,121.55887445887447,132.82874699737445,200.19047619047618,207.92276390095017,4.045454545454546,3.545662380466302,0.09243722943722944,0.08978189131130307,0.9077532467532468,1.036198135198135,67.65800865800865,75.05290264383402,8.03076923076923,15.141662476956595,1,0,93.33140075876348,96.26638458627679,-2.9349838275133067,46.11111111111111,47.77777777777777,-1.6666666666666643,0.0,0.0,0.0,0
Valorant Champions Tour Stage 2: Masters Reykjavík,Main Event,Grand Final,Sentinels,FNATIC,66.66666666666666,66.66666666666666,1,1,70.0,1568.468413764602,1568.468413764602,78.63247863247864,33.333333333333336,33.333333333333336,1,1,70.0,1559.526814094391,1559.526814094391,78.63247863247864,1.183590726733584,1.1146976187211481,133.97042481328194,132.03476118652588,212.3659530945245,207.03604306641074,5.070364556078842,3.5577628090863387,0.08217972503686789,0.09030370218017278,1.1115139463710892,1.0330783216783217,74.44919366347938,74.55872349056173,14.866322169893598,16.721246229260935,1,0,96.07073543077837,96.44286567822849,-0.3721302474501158,60.9848484848485,48.7012987012987,12.283549783549802,0.0,0.0,0.0,1
Valorant Champions 2021,Playoffs,Quarterfinals,Acend,Team Secret,50.0,50.0,0,0,80.0,1542.0417344308535,1542.0417344308535,77.06422018348624,50.0,50.0,0,0,66.66666666666666,1526.038413711515,1526.038413711515,74.62686567164178,1.0517369532428356,1.300440947940948,126.77803921568628,136.88014763014763,195.59933634992458,205.47202797202797,3.2126696832579187,2.721056721056721,0.09399517345399698,0.08417443667443669,1.0296179271708683,1.1042210567210569,73.21146304675716,75.54273504273505,15.991300366300369,24.603030303030305,1,0,95.54140451132403,92.15954475260206,3.3818597587219728,55.99999999999999,72.22222222222221,-16.22222222222222,0.0,0.0,0.0,1
Valorant Champions 2021,Playoffs,Quarterfinals,Team Liquid,Cloud9,50.0,50.0,0,0,75.0,1555.2643893666852,1555.2643893666852,61.46788990825688,50.0,50.0,0,0,66.66666666666666,1519.636242299729,1519.636242299729,71.1864406779661,1.2089067117093433,1.0135213675213677,135.6171920185078,132.22393162393163,212.176491271886,197.1094017094017,3.5052414690572586,4.153846153846154,0.09158816183816185,0.1032820512820513,1.110409123770966,1.0246153846153845,75.84025645407225,71.22564102564102,16.56306401931402,17.73076923076923,1,0,95.53988791665189,96.85419201672592,-1.3143041000740254,70.0,61.66666666666666,8.333333333333343,0.0,0.0,0.0,1
